feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
-0.47998896504104577,1.0763871734314066,0.274466147669065,0.05773923353357962,1.6560218793924506,-1.0493370725129445,0.15067713392379548,0.7515011667832011,-0.07689136217614456,1.0165056278322422,1
-0.2398111879997469,-0.10887824094563707,-0.38617008344536835,-0.9059316196249101,0.370415198541704,0.5997114272771248,2.2090898715767873,-1.049892878553221,-0.43378949171012404,2.5050845554959036,1
-0.6411605754934852,0.7969192848728827,0.5256963671566242,0.12715352015584602,-2.98525506516579,-0.8811279642594072,-0.9284849247584941,0.38474700639389464,0.8148168600312566,0.06650781107487652,1
0.2485452974177074,-0.15421806291108325,0.733516494450193,0.703258823175132,0.47011302793864335,-1.0672958640252062,-1.4748691430645158,0.4093604343105959,0.4260565912641149,-1.748091746183655,0
-0.4750426198804532,-2.602638012707107,-1.333294047883729,0.26055116539980644,-1.527102537333675,0.39171828220218424,3.191274073068287,-2.861859706143105,-1.0631565910002234,1.275426528523878,0
1.7534092590700348,-1.426200633555985,0.3865373664428841,0.46978612873548503,-0.36600509716016255,-1.2247067305749488,-0.36684407357827264,-0.7705183703488738,-0.02621625308437281,-1.6721843041047566,1
1.9125724606086443,-1.871802401842883,1.448742243167051,0.17032168087960367,-0.07367794674761528,1.0580046583129221,3.7203056384720816,-1.7218659041493172,-2.066510420451692,1.7713495646761848,0
1.3646595952308922,-1.3106643222349257,-1.9395847365234973,0.874601825773072,0.7148409823487117,-0.22433392297721147,1.337900794511608,-1.4586160712225533,-0.3384255641334173,0.4417360295522514,0
0.525707312812181,1.3839867440440392,-0.4930213478886205,1.6439507213808877,-0.34945341930515744,0.9966786847868834,-0.08540823107453113,1.7177496251483613,-0.7111431332673195,0.44446233041091154,0
1.1153662808960934,-0.10653284924793975,-1.6190263789058865,0.23395980405345126,0.9695060300436168,-0.3049931039512633,2.598966235416447,-1.2647876622970013,-0.46250513617524236,3.0031300448639535,0
0.3165556119973276,0.8433295777938115,0.5429247326663547,1.1905631028343935,-0.783659228968527,0.4470265542536222,-0.12108077912963482,0.6900963808764441,-0.009173268487065789,0.5189266068543801,0
1.2270922511394151,1.3656758706869803,0.14469590104462035,0.4356624751907793,0.12639654344413281,0.903077650096053,-2.3801913205990166,1.1383056629109927,1.4113397455322971,-0.9246961331925367,1
0.6381099937034931,0.5573983556213736,-0.2462611550223135,0.21635322387722458,-0.13726806734792213,0.1559708536530737,2.651156770664162,0.7107630434032917,-2.087240332697946,2.3114331568777624,0
-0.39308667926666013,-0.639131676932876,1.0748412775253111,-0.5518751669619834,0.7328635402893494,-0.4130185071885838,-0.33823550549029074,-0.7648808076658065,0.5487214405295823,-0.5315531475627124,1
0.6241068819971414,0.9479328276319778,0.5753570987982611,-0.6160788530309612,-1.28389753379415,-0.4815313388604856,-0.485313481977431,0.5792931478026085,0.4296358658080415,0.4709627087806041,1
-2.1229096444485265,0.0068671106445083105,0.6369985470250676,-0.7687210597279909,-0.3063469771060942,-0.16461097748002362,-0.11990128808918189,1.0116105399293704,-0.9886349779012402,-0.9465886577850724,0
-0.385159481376018,-0.7299780044539301,0.3728747843039732,1.6435649518639481,-1.2475813895993726,-1.0494684748238927,0.7387987887207544,-1.2606665740546243,0.2913784538088642,0.6222511914503829,0
-0.6031104893547512,2.2630184627084873,-0.15965169714463498,-1.6117009312753385,-0.7708719410490108,-0.14254121279482382,-2.208674139863934,1.1647486408600847,1.953490842703681,0.46984541772375676,1
0.8185705714004451,1.2802685826679314,0.18448923878167608,0.1679549141443227,-1.2548690355419982,-1.0490072717592935,-1.8134907784195575,0.39041581234350897,1.7640288023066257,0.04301562349576943,0
0.6034583951853771,1.7329836415436954,-1.6568256701281252,-0.6976903040642378,-0.09272523234106549,-0.6591392549993123,-1.498783971625186,1.3522252525560186,0.8798736812993158,0.12236878712151322,1
-0.014919310456543634,-1.7487968133139766,0.30645916961962405,-0.22771120376349832,-1.680899752548944,0.03848733413961068,2.7169827320653908,-1.0818030096443967,-1.9866183151537056,0.5996638333968153,0
0.7603479220029975,2.023911795678312,0.7493013256545613,0.07739447218487804,0.02710143090560279,-2.9628884127334714,-1.084970318724518,1.9157384915086708,0.2293056695965588,0.38904965036579364,1
-0.016146110166124533,-0.5257252779253697,1.1402894137284754,-0.4679367625687458,-0.7705380953322825,0.4826196074290607,-0.3443247049481598,-0.7531221428855444,0.6267186999179244,-0.38468323086760514,0
0.21242410923103505,-2.5714379761450874,1.510648767268501,-0.5982950096500753,-0.18691223187409023,2.0327955562355218,1.240264375865155,-2.791636758364297,0.17978305062306604,-0.30068213112049913,0
-1.6649913837636328,-0.2991855996120575,1.3919252536413171,-0.22619421045789892,0.19158621967320275,-0.0854789807104185,0.8550973552619172,-0.31098589932304577,-0.465056472936961,0.5219205992992766,0
-1.420438964303617,-0.5269162278459764,-0.1049377737194031,-1.1429904096944778,-1.4396739808455987,-0.3015105915119604,1.0792509752078272,-1.2828401287280882,0.2439295908671818,1.2030974377089718,0
-0.4120780974136651,0.5381426440326195,-0.04520729157233965,0.02079449283290757,-0.3026892497434237,-0.7903332102757922,-1.2900901286671091,-0.43183945849190625,1.7237961183930621,0.10271034974221782,1
-0.8028961830252378,-1.0634510500078165,0.4400310658759061,-0.3568249089045444,-1.5471489011618267,-1.4561322094101072,-1.5226060495289493,-0.7328406227551723,0.9766458483271239,-2.1115196594405043,1
-1.1334118321854612,0.5441508363873161,-0.26501804783203714,1.4559209576770595,0.08692339803670673,1.2569868060543241,0.3214635383627087,0.8988534500898917,-0.752145062869404,0.26871611972132103,0
1.9280803332308651,-1.4863040126815563,-0.26963515247563075,0.7660053883215241,0.25914384239717436,0.3709189561772162,1.827776912139021,-1.441542229567745,-0.8152367215121248,0.568629557725707,0
2.1662868435613274,0.67481169193874,0.7336827035993017,-0.6090238336516868,-1.7289159818958786,0.6506400230039415,-0.3561397659497677,0.513080077626926,0.20607154732032928,0.2410933032597301,0
-0.9272922735956933,0.35563111459978963,-0.1356490472563964,-0.45974694080828454,-0.28796612203420463,1.4991291057137248,-0.10325313326237315,0.22472681348998802,0.10107298608803317,0.23345579916229975,0
-1.5696651702037112,0.2132007762424035,0.77242586713389,-1.0602365872939052,0.40802797858871037,0.38422917188088423,2.036811200819098,-0.044514065527213154,-1.1408334533880249,1.971456268988263,0
-1.0010651031155298,-0.13400817469617146,-0.8133348337620537,-1.1899131776206686,0.8970370901947013,0.16431116681627497,1.333375955351254,0.2876005241836427,-1.2914290725756485,0.63099407938779,0
0.1875496612889819,-0.20646037373507534,0.20303738885259182,1.7741842388955718,1.217204582702434,0.7345949320245873,1.4799307040904166,-0.9499814575561335,-0.13068735642401175,1.6975744453079655,0
0.22945321171636476,-0.019459016527864845,1.3733375676276556,1.138601502535018,-0.3801364872807903,-0.8600475371345747,0.42122962244447376,-0.5558208800251119,0.2956165972018049,0.782016691877626,1
0.5667674916082913,-3.6307220961267284,-1.7442152345473168,-2.473069411473482,0.142563481229054,-0.47931969506382543,4.993856284575321,-2.3269978542721774,-3.609510868126864,0.7963315667863076,0
1.165585560267279,-0.7612100481717365,-0.7267582006051271,1.480044337387454,0.31961061588361855,-0.46027577784932616,1.1821376722740526,-0.6625013891662965,-0.6610790609536389,0.4236055997080854,0
-1.2888814731117841,0.7922412932592041,1.2569877547429442,1.3923710985585536,1.6834607966024744,0.4793612587081315,0.5710062086055147,0.11113362395579796,0.10729154570237004,1.4922123125059463,1
0.8793260360092838,-1.9845861803669294,-0.2608903143508206,0.5683416412537536,0.35316147728927816,0.14561124726106117,2.6633650872816896,-1.5738576096872192,-1.608683712292898,0.6390114684977901,0
-0.9374873024250855,0.3299881414432044,-1.3254116118693944,1.2258465573942545,0.6263688758969661,-0.3976907350887943,-2.645061063081191,0.15187445937868427,1.8442432655142076,-1.774686059114011,0
0.9270330162788346,-0.7762021857436419,1.3067793169913415,0.590209713327717,1.3846012826524294,2.349817306706393,1.670076972626481,-1.122093800197463,-0.5083950926615228,1.1835129906899542,0
0.8287239726883975,-0.24963026629116922,0.37928178884268704,1.1296943443216358,-0.7996790135231807,0.33976405334342336,0.0788018840935807,-0.4362204916634106,0.22033800459364467,0.07805620355374465,1
0.6024941506426419,2.1080112305209857,-1.123616539209198,-0.405077433696877,-1.1609479155901083,-0.4958494079277845,-0.7772235977276957,1.3588232341031872,0.680261674183177,1.2289046672612856,1
-0.6217452535966551,0.09565320879402857,-0.1416472062475831,-0.3684797506850841,-1.1177487416079723,1.0403688794573935,-1.5510644102436324,-0.13367051243833733,1.2432119141081583,-0.9907854469506125,0
-0.26848050247537864,0.39805511746179667,-0.6588501820247511,-0.8896622172065991,-0.6519071177725105,-1.4066228609796159,-1.4870880523636998,1.046277589449537,0.17928780131980737,-1.5119508319518502,0
-1.107313748048309,-0.44799536592724115,1.2268135545410683,0.06617685931567335,0.3379201180729021,0.2666085805173468,-0.13844614561321805,-0.5700533732187609,0.35520388384749824,-0.26482761887286876,0
-0.11519766339458873,-1.5109444342959437,1.0813346702279563,-1.2218450320815224,0.39955295860153,-0.4693380120341073,-0.6321654805162864,-0.8539405049503772,0.1736375036016114,-1.9343572931524295,1
0.14602143771173517,0.7521093860793779,-0.8778575949269194,-0.3141856156493168,-1.3802288750639908,-0.299411399452666,-1.6355314961561092,0.5049218575049664,1.1219780614723978,-0.6652819936845789,1
-0.8193503486872336,0.48533722689470343,-1.3372896011590605,2.1856135933633456,-1.071114318215065,0.5634864668369267,-1.27713588623974,0.05758866082061609,1.1556498136882354,-0.378536897082986,0
0.02921936982925219,-1.0487314264252399,-0.5144519704818769,1.205336680910508,0.28634880813204866,-1.1938968244268746,1.400608155150529,-1.1946251094634341,-0.4604735553083172,0.6409338435349835,0
0.8063731935331253,1.1501290429954907,-0.3916109107738848,-0.28113775428950843,-0.9907054324443739,-2.005785825698246,1.5167768981970982,1.3526632400431127,-1.5643812063628793,1.703268773703927,0
1.2080134017958872,0.4180092616729463,-0.15751299896769527,-1.4214643306419446,0.3031327912761369,0.48751859284002136,-0.023884528010987033,0.23462242207531842,0.08548916148002383,0.3775018189115229,0
-0.4073025603267283,0.6528634954658826,1.7830262830850172,0.37704651466007916,-0.06956621919011821,-0.553474790644154,-0.4788506501194329,0.3708502175122215,0.4216232932739884,0.23259528974612653,0
